0 0 1.5679000000000001
0 1 1.0430999999999997
0 2 -1.1027499999999999
1 0 1.0430999999999997
1 1 1.5679000000000001
1 2 -1.1027499999999999
2 0 -1.1027499999999999
2 1 -1.1027499999999999
2 2 3.7610999999999999

